system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
qwen2audio-7b,CMN,4.166666666666666,8.230365206797918,8.914108302858141,0.44213951371299726,0.42436351329605615
qwen2audio-7b,JNN,0.0,10.022718715667725,10.022718715667725,0.3170696422457695,0.3170696422457695
qwen2audio-7b,TYN,0.0,8.299983552524022,8.299983552524022,0.34582272970250677,0.34582272970250677
qwen2audio-7b,WHN,16.666666666666664,11.297016382217407,12.490331252415976,0.29681095977624256,0.2699889577925205
qwen2audio-7b,XIA,12.5,9.104412496089935,10.254428565502167,0.42419260181486607,0.3918933067470789
seamlessm4t,BEI,0.0,12.341299984190199,12.341299984190199,0.18461383268651035,0.18461383268651035
seamlessm4t,CHD,0.0,20.390468406677247,20.390468406677247,0.18940819203853607,0.18940819203853607
seamlessm4t,CMN,0.0,12.449424849616157,12.449424849616157,0.22995238696845868,0.22995238696845868
seamlessm4t,JNN,0.0,17.913415050506593,17.913415050506593,0.16628745347261428,0.16628745347261428
seamlessm4t,TYN,0.0,18.805704525538854,18.805704525538854,0.15536409776125634,0.15536409776125634
seamlessm4t,WHN,0.0,20.059610446294148,20.059610446294148,0.10057402417684595,0.10057402417684595
seamlessm4t,XIA,12.5,15.205468475818634,16.221735060214996,0.14236950688064098,0.12540927715599537
tower_canary-v2,BEI,50.0,15.094634201791552,18.432449711693657,0.20273233619001177,0.1035289251142078
tower_canary-v2,CHD,30.0,11.472752618789674,12.393060350418091,0.22594180703163147,0.16196199357509614
tower_canary-v2,CMN,66.66666666666666,18.379381987783646,21.101669675774044,0.20537050660803086,0.07169315901895364
tower_canary-v2,JNN,60.0,10.876562452316284,17.195988607406616,0.2241055339574814,0.09392448961734771
tower_canary-v2,TYN,42.857142857142854,14.096289140837532,18.740154675074987,0.2145379845585142,0.12091972466026034
tower_canary-v2,WHN,33.33333333333333,12.721495310465494,16.515012979507446,0.22211865708231926,0.15334494163592657
tower_canary-v2,XIA,50.0,15.767312586307526,19.748652756214142,0.19396492093801498,0.10650569945573807
tower_owsm4.0-ctc,BEI,0.0,8.610622843106588,8.610622843106588,0.5099261792169677,0.5099261792169677
tower_owsm4.0-ctc,CHD,0.0,21.713636016845705,21.713636016845705,0.18433280438184738,0.18433280438184738
tower_owsm4.0-ctc,CMN,0.0,8.765881574816174,8.765881574816174,0.5574858811580472,0.5574858811580472
tower_owsm4.0-ctc,JNN,10.0,15.65479793548584,16.114612770080566,0.263780477643013,0.24426082521677017
tower_owsm4.0-ctc,TYN,0.0,21.725481305803573,21.725481305803573,0.20240505997623717,0.20240505997623717
tower_owsm4.0-ctc,WHN,8.333333333333332,19.09110689163208,19.427167892456055,0.21891507878899574,0.20073063299059868
tower_owsm4.0-ctc,XIA,25.0,16.936738312244415,18.442534744739532,0.26332597620785236,0.20707718282938004
tower_seamlessm4t,BEI,0.0,11.165827923350864,11.165827923350864,0.5682807034916348,0.5682807034916348
tower_seamlessm4t,CHD,0.0,13.5399245262146,13.5399245262146,0.4339105598628521,0.4339105598628521
tower_seamlessm4t,CMN,0.0,10.62800501121415,10.62800501121415,0.5716909693761004,0.5716909693761004
tower_seamlessm4t,JNN,0.0,9.53523895740509,9.53523895740509,0.4009095422923565,0.4009095422923565
tower_seamlessm4t,TYN,0.0,15.312230042048864,15.312230042048864,0.2556055225431919,0.2556055225431919
tower_seamlessm4t,WHN,0.0,15.094590067863464,15.094590067863464,0.2973550196038559,0.2973550196038559
tower_seamlessm4t,XIA,12.5,16.12518221139908,16.928485453128815,0.2767507340759039,0.2486954629421234
tower_whisper,BEI,0.0,7.315327962239583,7.315327962239583,0.576547708776262,0.576547708776262
tower_whisper,CHD,0.0,15.092084217071534,15.092084217071534,0.31073336899280546,0.31073336899280546
tower_whisper,CMN,0.0,8.568369272682402,8.568369272682402,0.5760276191350486,0.5760276191350486
tower_whisper,JNN,0.0,12.949004936218262,12.949004936218262,0.28769453838467596,0.28769453838467596
tower_whisper,TYN,0.0,19.556491783687047,19.556491783687047,0.20511613094380923,0.20511613094380923
tower_whisper,WHN,0.0,17.3499915599823,17.3499915599823,0.24242094593743482,0.24242094593743482
tower_whisper,XIA,0.0,15.759625315666199,15.759625315666199,0.22890174854546785,0.22890174854546785
voxtral-small-24b,BEI,0.0,7.852995991706848,7.852995991706848,0.5430068141884274,0.5430068141884274
voxtral-small-24b,CHD,0.0,10.973000979423523,10.973000979423523,0.45463115721940994,0.45463115721940994
voxtral-small-24b,CMN,0.0,7.215197649266985,7.215197649266985,0.5634723652102467,0.5634723652102467
voxtral-small-24b,JNN,0.0,8.169908714294433,8.169908714294433,0.3785095363855362,0.3785095363855362
voxtral-small-24b,TYN,0.0,12.231786864144462,12.231786864144462,0.38839434725897654,0.38839434725897654
voxtral-small-24b,WHN,8.333333333333332,6.999674777189891,8.219065328439077,0.5286833842595419,0.5103623643517494
voxtral-small-24b,XIA,0.0,8.7964246571064,8.7964246571064,0.45667196437716484,0.45667196437716484
whisper,BEI,44.44444444444444,12.751676532957289,19.25038120481703,0.3271452784538269,0.12517679896619585
whisper,CHD,20.0,21.24476022720337,23.009463119506837,0.14414606615900993,0.11042426154017448
whisper,CMN,41.66666666666667,12.54184087117513,18.68614959054523,0.3244399117853997,0.14221989569664906
whisper,JNN,30.0,15.078875988721848,19.187124729156494,0.17173618972301483,0.12035650312900543
whisper,TYN,0.0,21.929442065102712,21.929442065102712,0.16873255052736827,0.16873255052736827
whisper,WHN,33.33333333333333,18.21154276529948,22.17967414855957,0.17955760285258293,0.11957137659192085
whisper,XIA,37.5,16.043884195387363,18.797275342047215,0.20459135342389345,0.11565639916807413
